,pitch,yaw,x,y,z
7,0.05513862371863712,0.19054812104010976,0.013905422968163305,1.280872094247311,1.7469341809762102
8,0.05513862371863712,0.19054812104010976,0.013905422968163305,1.280872094247311,1.7469341809762102
9,-0.06182077985596258,0.6960228657180231,-0.06799514231512589,0.9331811355690619,1.7362605697525204
10,-0.06182077985596258,0.6960228657180231,-0.06799514231512589,0.9331811355690619,1.7362605697525204
11,0.10182925397505198,-0.34997071102956673,-0.023692995894341286,0.14950548214363313,1.7102711898882357
12,0.11778955289741402,-0.38229812189263546,-0.17110645318567372,-0.8688483994686436,1.7203138380883836
13,0.11778955289741402,-0.38229812189263546,-0.17110645318567372,-0.8688483994686436,1.7203138380883836
14,-0.016814318944946848,0.6154603797164241,-0.21080187151703675,-1.844258714742754,1.7279770581972995
15,-0.016814318944946848,0.6154603797164241,-0.21080187151703675,-1.844258714742754,1.7279770581972995
16,-0.02091755602041699,1.1064450469345986,0.24072055566774986,-2.5646594995439163,1.701900333294644
17,-0.02091755602041699,1.1064450469345986,0.24072055566774986,-2.5646594995439163,1.701900333294644
18,-0.073679486459016,1.3643663373042587,0.6284098962093368,-2.85742763694818,1.705309905204915
19,-0.073679486459016,1.3643663373042587,0.6284098962093368,-2.85742763694818,1.705309905204915
20,-0.013432546053293087,1.3943056566502543,0.9489324449564661,-2.9549589596744785,1.6856467865574591
21,-0.013432546053293087,1.3943056566502543,0.9489324449564661,-2.9549589596744785,1.6856467865574591
22,-0.0692209646062598,1.5529830983072965,0.9387934004334604,-2.980567313837102,1.6878426300345821
23,-0.025541599882370283,1.4504932190016837,0.9436493892357346,-2.9879152598539482,1.685173527544423
24,-0.025541599882370283,1.4504932190016837,0.9436493892357346,-2.9879152598539482,1.685173527544423
25,0.001389511612198301,1.1201367126442663,0.9451362330992266,-3.1333030921335423,1.6702842280082648
26,0.001389511612198301,1.1201367126442663,0.9451362330992266,-3.1333030921335423,1.6702842280082648
27,0.01672625322576612,1.1141583608020056,0.9719895377872065,-3.186196304442322,1.6527475878545446
28,0.01672625322576612,1.1141583608020056,0.9719895377872065,-3.186196304442322,1.6527475878545446
29,-0.008714450767109898,1.1755460281144623,0.9507762166034911,-3.1871651082872843,1.676975904591113
30,-0.008714450767109898,1.1755460281144623,0.9507762166034911,-3.1871651082872843,1.676975904591113
31,0.1449095677582848,0.8063208475304178,1.1777787300666431,-3.2719508520381337,1.6590658326365635
32,0.1402888037620881,0.5264667864657415,1.1041138577570349,-3.3306838195773776,1.677663511788455
33,0.1402888037620881,0.5264667864657415,1.1041138577570349,-3.3306838195773776,1.677663511788455
34,0.11388899554514345,0.4460531645533204,0.9806423502752618,-3.324861950181097,1.6885304180736462
35,0.11388899554514345,0.4460531645533204,0.9806423502752618,-3.324861950181097,1.6885304180736462
36,0.19621319898033718,0.1755252525599959,0.955172777945956,-3.283940718099918,1.700193468924689
37,0.19621319898033718,0.1755252525599959,0.955172777945956,-3.283940718099918,1.700193468924689
38,0.1298849245716512,-0.6662112143503509,0.914213934974668,-3.23891719131201,1.7207585742692624
39,-0.024421903863902365,-1.3564091604742345,0.6046528443626246,-2.9856530007851445,1.7365849887497253
40,-0.024421903863902365,-1.3564091604742345,0.6046528443626246,-2.9856530007851445,1.7365849887497253
41,0.051192378622006096,-1.5727014622866793,-0.06635009431111362,-3.18530581348296,1.719266627488729
42,0.051192378622006096,-1.5727014622866793,-0.06635009431111362,-3.18530581348296,1.719266627488729
43,0.0254584672514204,-1.4384497569063563,-0.6193222319424183,-3.3206076870938825,1.7284500182717273
44,0.0254584672514204,-1.4384497569063563,-0.6193222319424183,-3.3206076870938825,1.7284500182717273
45,0.027042591848032108,-1.5255420289227914,-1.2765511384617543,-3.350305036531891,1.6900684450120824
46,0.07884031766003798,-1.706417667671558,-1.5298148485529797,-3.410670160762189,1.624780490044005
47,0.07884031766003798,-1.706417667671558,-1.5298148485529797,-3.410670160762189,1.624780490044005
48,0.017005055959657955,-1.8897779153674776,-1.3872987299728974,-3.3986200061342635,1.6948841167457656
49,0.017005055959657955,-1.8897779153674776,-1.3872987299728974,-3.3986200061342635,1.6948841167457656
50,0.15746234470961656,-2.6185237390562213,-1.248970930759564,-3.33094685421099,1.7199738855354287
51,0.15746234470961656,-2.6185237390562213,-1.248970930759564,-3.33094685421099,1.7199738855354287
52,-0.0011993165425507283,-2.711193239415915,-1.0483949464428979,-3.198761090616173,1.7324806621133144
53,-0.0011993165425507283,-2.711193239415915,-1.0483949464428979,-3.198761090616173,1.7324806621133144
