,pitch,yaw,x,y,z
30,-0.028584436783906434,-0.2598001008160678,-0.31791231794795116,1.1660854437000405,1.5942609619934374
31,-0.0166796422011773,-0.5561352871963267,-0.34380223268032023,0.8084007308160059,1.5951853003001315
32,-0.0166796422011773,-0.5561352871963267,-0.34380223268032023,0.8084007308160059,1.5951853003001315
33,-0.0166796422011773,-0.5561352871963267,-0.34380223268032023,0.8084007308160059,1.5951853003001315
34,0.013353343538322106,-1.278476757721057,-0.4511764979437755,0.6938555104893906,1.6010501866599622
35,0.013353343538322106,-1.278476757721057,-0.4511764979437755,0.6938555104893906,1.6010501866599622
36,0.006110386484424722,-1.2373745806634369,-0.4625960903644331,0.6875392429173905,1.6015774697361091
37,0.006110386484424722,-1.2373745806634369,-0.4625960903644331,0.6875392429173905,1.6015774697361091
38,0.006110386484424722,-1.2373745806634369,-0.4625960903644331,0.6875392429173905,1.6015774697361091
39,-0.009109285575139346,-1.1116649313612077,-0.5335476395901558,0.6671045756535748,1.5994641321759635
40,-0.009109285575139346,-1.1116649313612077,-0.5335476395901558,0.6671045756535748,1.5994641321759635
41,-0.0028511891104227812,-1.0834371095230242,-0.7330970371688484,0.4672313740138079,1.5794882284635203
42,-0.0028511891104227812,-1.0834371095230242,-0.7330970371688484,0.4672313740138079,1.5794882284635203
43,-0.0028511891104227812,-1.0834371095230242,-0.7330970371688484,0.4672313740138079,1.5794882284635203
44,-0.022431133665053348,-1.0379562717711894,-1.1330821986834148,0.08166582038745578,1.5747420158708223
45,-0.022431133665053348,-1.0379562717711894,-1.1330821986834148,0.08166582038745578,1.5747420158708223
46,-0.01187538070545652,-1.4900298044031655,-1.384349747023992,-0.18531965785673973,1.5691971632743953
47,-0.01187538070545652,-1.4900298044031655,-1.384349747023992,-0.18531965785673973,1.5691971632743953
48,-0.01187538070545652,-1.4900298044031655,-1.384349747023992,-0.18531965785673973,1.5691971632743953
49,0.023125703959184514,-1.9083264889478253,-1.4491464028889962,-0.2116124577268099,1.5659211894401606
50,0.023125703959184514,-1.9083264889478253,-1.4491464028889962,-0.2116124577268099,1.5659211894401606
51,0.014480903720498503,-1.821231302676544,-1.5379555152695508,-0.18645027819852847,1.5683566771894262
52,0.014480903720498503,-1.821231302676544,-1.5379555152695508,-0.18645027819852847,1.5683566771894262
53,0.014480903720498503,-1.821231302676544,-1.5379555152695508,-0.18645027819852847,1.5683566771894262
54,-0.06323911417371603,-1.365401205901744,-1.5624266237553925,-0.20077310175898846,1.5738124000301543
55,-0.06323911417371603,-1.365401205901744,-1.5624266237553925,-0.20077310175898846,1.5738124000301543
56,-0.002233702067023497,-0.7155216734957042,-1.5045895112086145,-0.26404270078973485,1.5798208818794062
57,-0.002233702067023497,-0.7155216734957042,-1.5045895112086145,-0.26404270078973485,1.5798208818794062
58,-0.002233702067023497,-0.7155216734957042,-1.5045895112086145,-0.26404270078973485,1.5798208818794062
59,0.026744917303705085,-0.4937501819449336,-1.3446853920982882,-0.28472796092109265,1.576795584206846
60,0.026744917303705085,-0.4937501819449336,-1.3446853920982882,-0.28472796092109265,1.576795584206846
61,0.04100569017614813,-1.4778223539732742,-1.20312013624892,-0.1632700805855061,1.5757488393191657
62,0.04100569017614813,-1.4778223539732742,-1.20312013624892,-0.1632700805855061,1.5757488393191657
63,0.04100569017614813,-1.4778223539732742,-1.20312013624892,-0.1632700805855061,1.5757488393191657
64,0.04175575278418859,-1.9361642430214332,-1.062655092002978,0.08542659784027082,1.5773207752870242
65,0.04175575278418859,-1.9361642430214332,-1.062655092002978,0.08542659784027082,1.5773207752870242
66,0.018624376713669948,-1.7081639067876901,-0.9099533842693844,0.08658638468877423,1.5863653620116025
67,0.018624376713669948,-1.7081639067876901,-0.9099533842693844,0.08658638468877423,1.5863653620116025
68,0.018624376713669948,-1.7081639067876901,-0.9099533842693844,0.08658638468877423,1.5863653620116025
69,-0.019735231260631057,-0.7634977637480074,-0.7979621907221136,0.011603384197601029,1.594626412755818
70,-0.019735231260631057,-0.7634977637480074,-0.7979621907221136,0.011603384197601029,1.594626412755818
71,-4.108043700429004e-05,-0.5544818670485793,-0.819079541447667,-0.021593264223426355,1.5982079944855558
72,-4.108043700429004e-05,-0.5544818670485793,-0.819079541447667,-0.021593264223426355,1.5982079944855558
73,-4.108043700429004e-05,-0.5544818670485793,-0.819079541447667,-0.021593264223426355,1.5982079944855558
74,0.030937987841649407,-0.5187695341324462,-0.8854595283128017,-0.10510311418043475,1.58873686527805
75,0.030937987841649407,-0.5187695341324462,-0.8854595283128017,-0.10510311418043475,1.58873686527805
76,0.007050884863351114,-0.5254648180941613,-0.9393341712088342,-0.3048690416155945,1.5763675656189722
77,0.007050884863351114,-0.5254648180941613,-0.9393341712088342,-0.3048690416155945,1.5763675656189722
78,0.007050884863351114,-0.5254648180941613,-0.9393341712088342,-0.3048690416155945,1.5763675656189722
79,0.03426627868800586,-0.5402247080332967,-1.0078504794708152,-0.6224277462740335,1.585165961302444
80,0.03426627868800586,-0.5402247080332967,-1.0078504794708152,-0.6224277462740335,1.585165961302444
81,0.04367361066836327,-0.6527532625619502,-1.060558411410582,-0.6948643585933517,1.5983608379759684
82,0.04367361066836327,-0.6527532625619502,-1.060558411410582,-0.6948643585933517,1.5983608379759684
83,0.04367361066836327,-0.6527532625619502,-1.060558411410582,-0.6948643585933517,1.5983608379759684
84,0.02513324262501517,-0.7885459133542068,-1.1233813801785377,-0.7720929108863729,1.591958324100693
85,0.02513324262501517,-0.7885459133542068,-1.1233813801785377,-0.7720929108863729,1.591958324100693
86,0.004985399606560773,-1.3983259880698105,-1.0634240714105492,-0.983137168633773,1.590760738093334
87,0.004985399606560773,-1.3983259880698105,-1.0634240714105492,-0.983137168633773,1.590760738093334
88,0.004985399606560773,-1.3983259880698105,-1.0634240714105492,-0.983137168633773,1.590760738093334
89,-0.005207466642748785,-1.5347356778461263,-1.0277792926573004,-1.0344816125516216,1.584615127593703
90,-0.005207466642748785,-1.5347356778461263,-1.0277792926573004,-1.0344816125516216,1.584615127593703
91,-0.031920663479585575,-1.4309823325656452,-1.0706405534118137,-1.0334866321846445,1.5682320365499867
92,-0.031920663479585575,-1.4309823325656452,-1.0706405534118137,-1.0334866321846445,1.5682320365499867
93,-0.031920663479585575,-1.4309823325656452,-1.0706405534118137,-1.0334866321846445,1.5682320365499867
94,-0.037949058249990224,-1.091741059639839,-1.2345429310758773,-0.965979930303752,1.5609384096353975
95,-0.037949058249990224,-1.091741059639839,-1.2345429310758773,-0.965979930303752,1.5609384096353975
96,-0.0856768123011617,-0.7006463947411947,-1.3184353906243798,-0.8672930258469261,1.5601107646680743
97,-0.0856768123011617,-0.7006463947411947,-1.3184353906243798,-0.8672930258469261,1.5601107646680743
98,-0.0856768123011617,-0.7006463947411947,-1.3184353906243798,-0.8672930258469261,1.5601107646680743
99,-0.0518945687770929,-0.7006866742276905,-1.301671534435738,-0.8511705497999015,1.5648259811215355
100,-0.0518945687770929,-0.7006866742276905,-1.301671534435738,-0.8511705497999015,1.5648259811215355
101,-0.04207670506841543,-0.8408954447620656,-1.203126969911485,-0.9255558388896038,1.5668431851445035
102,-0.04207670506841543,-0.8408954447620656,-1.203126969911485,-0.9255558388896038,1.5668431851445035
103,-0.04207670506841543,-0.8408954447620656,-1.203126969911485,-0.9255558388896038,1.5668431851445035
104,-0.014462664347485811,-0.9129888828537132,-1.0429706470695104,-1.035011911722309,1.5730354698709619
105,-0.014462664347485811,-0.9129888828537132,-1.0429706470695104,-1.035011911722309,1.5730354698709619
106,-0.004498620858209582,-0.5015020137478694,-0.9804998556600931,-1.2077032637643692,1.5854345440767608
107,-0.004498620858209582,-0.5015020137478694,-0.9804998556600931,-1.2077032637643692,1.5854345440767608
108,-0.004498620858209582,-0.5015020137478694,-0.9804998556600931,-1.2077032637643692,1.5854345440767608
109,0.04306452166642165,-0.25269085178013523,-0.9873606228301228,-1.6357866085306538,1.5802605782638626
110,0.04306452166642165,-0.25269085178013523,-0.9873606228301228,-1.6357866085306538,1.5802605782638626
111,-0.007283696840309983,-0.14900077625680944,-0.9678962358505588,-2.1958755946748054,1.5882048235360835
112,-0.007283696840309983,-0.14900077625680944,-0.9678962358505588,-2.1958755946748054,1.5882048235360835
113,-0.007283696840309983,-0.14900077625680944,-0.9678962358505588,-2.1958755946748054,1.5882048235360835
114,-0.017396103889655973,-0.7377451504612272,-0.9357131253174793,-2.6909320785560595,1.5856952828696305
115,-0.017396103889655973,-0.7377451504612272,-0.9357131253174793,-2.6909320785560595,1.5856952828696305
116,-0.02908583464047282,-0.9322513628198394,-1.0014540220347832,-2.8078115464976454,1.5818271201128715
117,-0.02908583464047282,-0.9322513628198394,-1.0014540220347832,-2.8078115464976454,1.5818271201128715
118,-0.02908583464047282,-0.9322513628198394,-1.0014540220347832,-2.8078115464976454,1.5818271201128715
