,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,roll,pitch,yaw,x,y,z
7,1,950.721,335.408,0.863341999999999,1025.04,382.599,0.810856999999999,1058.38,382.457,0.774388,0.0,0.0,0.0,0.0,0.0,0.0,989.885,384.541,0.804334,970.253,478.539,0.720383999999999,915.485,472.637,0.89336,1038.83,554.88,0.536872,962.425,650.938,0.401213,0.0,0.0,0.0,993.822,558.898,0.5937800000000001,982.07,670.509,0.424527,0.0,0.0,0.0,0.0,0.0,0.0,954.573,319.885,0.880223,0.0,0.0,0.0,980.081,319.748,0.936121,-0.22823194013954193,-0.019729875135683073,0.273015729033615,0.5552793878861673,0.7875588339610458,1.747440755382676
8,1,821.346,335.52,0.934743999999999,885.983,368.739,0.834294,913.404,364.923,0.712778,862.533,433.468,0.086223399999999,0.0,0.0,0.0,862.476,370.756,0.809257,850.707,453.072,0.7350409999999991,793.942,449.14,0.915423999999999,901.691,523.618,0.632721,882.066,625.487,0.644382,884.064,715.602,0.277238,856.667,527.539,0.604210999999999,823.293,631.326,0.624165,835.104,715.618,0.054941899999999,0.0,0.0,0.0,821.453,321.835,0.979242,0.0,0.0,0.0,846.842,317.8,0.843634,-0.1718359956794244,0.02098977114669764,0.5887241722656544,0.6575641940045381,0.056167132512782034,1.753655133788101
9,1,715.646,325.747,0.8466100000000001,778.289,366.933,0.8704000000000001,809.634,364.884,0.791955,815.507,431.458,0.349586,0.0,0.0,0.0,748.915,370.795,0.804757,739.12,447.208,0.806006,695.904,447.242,0.877815999999999,803.672,511.884,0.653864,790.088,617.644,0.691322,780.217,715.613,0.145518999999999,748.9,523.549,0.628105999999999,729.28,619.649,0.665735,731.262,715.618,0.121295,0.0,0.0,0.0,725.319,319.749,0.927396,0.0,0.0,0.0,746.98,317.896,0.893316,-0.1718359956794244,0.02098977114669764,0.5887241722656544,0.6575641940045381,0.056167132512782034,1.753655133788101
10,1,643.059,321.807,0.8564700000000001,698.029,364.843,0.871182,727.32,355.07,0.838317,0.0,0.0,0.0,0.0,0.0,0.0,678.303,368.75,0.892876,664.734,441.321,0.785481,631.268,445.194,0.806796,715.612,496.191,0.649789,696.027,590.181,0.571912,692.071,672.469,0.126525,682.286,505.94,0.708558999999999,668.58,590.229,0.583303999999999,666.629,676.418,0.149948,0.0,0.0,0.0,648.882,312.047,0.898787999999999,0.0,0.0,0.0,668.642,313.945,0.841665999999999,-0.16114225202837523,0.10803396349707503,0.9800280117430804,0.7557376256834811,-0.5831789343582544,1.7514743686450573
11,1,574.577,321.772,0.899170999999999,631.277,351.263,0.857394999999999,645.079,349.204,0.7490100000000001,637.2,419.776,0.144573,584.309,419.801,0.296942,615.699,355.068,0.842725,615.599,423.692,0.772231999999999,568.605,431.5,0.806402,648.892,476.6,0.691201,631.276,564.722,0.626321999999999,621.551,637.243,0.172844,617.67,478.582,0.746087,599.967,562.762,0.657397,586.298,646.99,0.183414,0.0,0.0,0.0,582.342,311.998,0.820113,0.0,0.0,0.0,604.022,306.212,0.9462900000000001,-0.16114225202837523,0.10803396349707503,0.9800280117430804,0.7557376256834811,-0.5831789343582544,1.7514743686450573
12,1,529.487,327.675,0.825538999999999,582.349,355.065,0.814655999999999,596.098,351.209,0.749583999999999,590.184,421.722,0.132456,535.362,423.671,0.147334,568.653,359.016,0.818345,566.69,429.456,0.7651500000000001,521.613,433.545,0.884806,599.98,478.496,0.680298,582.317,562.751,0.514829,0.0,0.0,0.0,570.658,480.493,0.704697,554.939,566.68,0.5652600000000001,543.2,633.33,0.068302,527.527,319.834,0.116074,537.243,319.795,0.865848,0.0,0.0,0.0,558.835,310.073,0.88468,-0.0034948102818031937,0.03126357350215644,1.4803668286959832,0.9567254681288146,-0.8646677438961088,1.735796454984134
13,1,500.051,333.543,0.858228,541.314,353.236,0.873033,509.897,351.23,0.885344999999999,480.501,392.304,0.776299,447.159,419.747,0.860655,576.457,357.07,0.787042,588.223,415.871,0.890926999999999,541.295,445.111,0.885421999999999,531.446,478.461,0.626035,523.531,554.903,0.225512,0.0,0.0,0.0,570.645,480.477,0.703225,564.695,560.823,0.365386999999999,551.01,633.313,0.0639462,500.101,321.824,0.140051999999999,505.984,321.808,0.909434,0.0,0.0,0.0,531.421,313.988,0.855445,-0.0034948102818031937,0.03126357350215644,1.4803668286959832,0.9567254681288146,-0.8646677438961088,1.735796454984134
14,0,478.56,337.561,0.8124,507.975,353.134,0.969951,466.783,358.986,0.835766,443.221,409.994,0.805569,417.819,447.163,0.861946,549.038,351.15,0.818257,576.537,396.254,0.855555,564.727,429.532,0.942708,502.007,468.753,0.671219,509.847,545.124,0.152963,0.0,0.0,0.0,554.848,462.939,0.72282,554.964,539.226,0.194516,0.0,0.0,0.0,476.479,331.592,0.623428,490.209,333.503,0.7008,0.0,0.0,0.0,509.954,319.895,0.889367999999999,0.19038954239141334,-0.13974028255828583,2.2253889876219985,1.1411026508971982,-0.899186838750967,1.7018074365774847
15,0,498.12,337.382,0.899610999999999,511.859,351.192,0.921312999999999,476.468,351.222,0.908370999999999,460.937,398.201,0.822967999999999,460.818,427.572,0.883877999999999,554.9,351.217,0.867016999999999,576.479,402.132,0.878278,545.12,429.566,0.9133100000000001,494.146,476.533,0.7314200000000001,494.215,556.889,0.24458000000000002,0.0,0.0,0.0,549.028,476.59,0.705792,552.916,558.875,0.317252,0.0,0.0,0.0,492.215,325.745,0.917951,507.954,325.699,0.889519,478.602,319.763,0.277248,525.552,319.732,0.908059,0.044878011680902934,-0.06809030735771147,1.8786087426045286,1.0821491192175812,-0.9577464884363261,1.7348241423969795
16,0,480.471,327.681,0.829863,509.941,351.255,0.928581,474.542,353.12,0.867887,460.864,413.834,0.846111,466.773,445.144,0.617436,552.971,351.204,0.856532,572.652,409.906,0.873437999999999,535.361,429.545,0.893728,492.251,478.513,0.654474,492.209,560.819,0.211518999999999,0.0,0.0,0.0,541.317,480.508,0.642374,541.223,568.619,0.25074,0.0,0.0,0.0,476.565,319.854,0.822535999999999,490.287,319.8,0.860933,0.0,0.0,0.0,511.901,306.196,0.904685,0.044878011680902934,-0.06809030735771147,1.8786087426045286,1.0821491192175812,-0.9577464884363261,1.7348241423969795
