,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,roll,pitch,yaw,x,y,z
10,1,0.08,327.711,0.910936,1189.7,370.76,0.622240999999999,1174.01,368.872,0.560932,1150.5,464.834,0.361562999999999,1087.8,462.83,0.40896000000000005,1199.55,370.771,0.683744999999999,1209.25,482.429,0.703928,1093.7,476.563,0.736173,1195.52,576.472,0.361185,1209.31,715.604,0.505463,0.0,0.0,0.0,1170.13,576.489,0.476697999999999,1107.4,698.018,0.601903,0.0,0.0,0.0,1121.1,313.992,0.0744637,1128.96,313.934,0.803582999999999,0.0,0.0,0.0,1172.08,306.115,0.824506,0.1347556581173169,0.125564522673329,0.5689061168209911,0.5795407526191008,0.7882285952853529,1.7874610456914495
11,1,993.762,319.861,0.948522,1062.32,353.133,0.619823999999999,1054.51,349.215,0.454754999999999,1027.05,447.272,0.17373000000000002,978.045,445.189,0.345964999999999,1062.36,355.17,0.685377,1062.37,460.796,0.80742,974.204,456.961,0.720196,1029.05,541.216,0.424266,1011.48,666.623,0.454763,0.0,0.0,0.0,1042.83,545.154,0.547188999999999,1031.0,678.352,0.611831,0.0,0.0,0.0,993.663,306.09,0.06544849999999901,995.837,306.069,0.89414,0.0,0.0,0.0,1036.89,296.348,0.795223999999999,0.1347556581173169,0.125564522673329,0.5689061168209911,0.5795407526191008,0.7882285952853529,1.7874610456914495
12,1,886.035,317.846,0.899988,952.648,353.171,0.752386999999999,972.242,351.238,0.656457,946.754,431.455,0.0740908,880.124,447.186,0.0991065,935.043,355.112,0.753205,932.999,445.22,0.876869,854.663,441.25,0.839171,929.103,529.446,0.395181,897.743,658.764,0.603441999999999,0.0,0.0,0.0,929.105,529.44,0.5928800000000001,931.067,658.78,0.775057,984.002,715.671,0.108295999999999,0.0,0.0,0.0,895.774,304.229,0.872632,0.0,0.0,0.0,925.18,304.238,0.876973,0.07744354260973611,0.13550216263569678,0.36109406285345447,0.4527451232908032,-0.09613818912456341,1.7980858403517546
13,1,805.64,306.231,0.900851,864.433,343.325,0.796671,887.995,341.401,0.756267999999999,852.7,423.642,0.0835953,803.687,413.773,0.0524674,837.006,341.43,0.838197,825.258,427.61,0.887482,758.771,413.859,0.916690999999999,878.164,498.15,0.637938,870.37,615.703,0.82347,885.987,703.836,0.477604,823.391,500.061,0.626539,786.104,601.995,0.722704,760.652,692.055,0.279724,0.0,0.0,0.0,807.624,300.195,0.888504,0.0,0.0,0.0,835.028,294.416,0.821418,0.07744354260973611,0.13550216263569678,0.36109406285345447,0.4527451232908032,-0.09613818912456341,1.7980858403517546
14,1,713.725,306.068,0.807385999999999,764.572,337.516,0.843047999999999,792.061,339.397,0.812615,735.164,400.197,0.076496799999999,0.0,0.0,0.0,740.998,337.427,0.868756,723.384,413.863,0.8848600000000001,670.53,398.263,0.845043999999999,774.342,474.639,0.713966,756.72,564.751,0.767780999999999,788.065,639.194,0.401663,733.255,478.479,0.6887,719.529,572.539,0.733857,713.642,658.755,0.409682999999999,0.0,0.0,0.0,715.622,296.301,0.788249,0.0,0.0,0.0,739.072,290.533,0.863073,0.07744354260973611,0.13550216263569678,0.36109406285345447,0.4527451232908032,-0.09613818912456341,1.7980858403517546
15,1,650.862,308.083,0.770922999999999,693.992,341.379,0.838326999999999,719.509,341.415,0.797213,711.709,402.162,0.180688,0.0,0.0,0.0,664.627,339.426,0.867427,648.949,402.122,0.905319,600.024,388.437,0.798701999999999,698.022,464.818,0.727792999999999,678.38,554.977,0.654114,668.548,625.459,0.224736,664.683,468.725,0.716846,662.662,556.851,0.700180999999999,649.022,635.242,0.245158,0.0,0.0,0.0,650.945,304.076,0.841963,0.0,0.0,0.0,666.709,302.19,0.892281999999999,-0.044607422894140776,0.18145404475602753,0.648461892373567,0.3761545891850079,-1.1805961021924647,1.8018251129775593
16,1,594.125,302.128,0.724232,633.316,331.593,0.916513999999999,658.741,331.563,0.816194,650.887,388.398,0.168876,0.0,0.0,0.0,605.926,331.564,0.803526,596.089,386.504,0.843608999999999,550.994,380.541,0.815126,643.072,447.203,0.708446,637.222,537.274,0.8229900000000001,646.949,617.618,0.642583,603.9,447.199,0.747298,578.415,525.538,0.843739,574.52,603.941,0.499189,0.0,0.0,0.0,598.042,290.469,0.8269900000000001,0.0,0.0,0.0,615.663,290.461,0.934995999999999,-0.044607422894140776,0.18145404475602753,0.648461892373567,0.3761545891850079,-1.1805961021924647,1.8018251129775593
17,1,525.545,304.065,0.589154,562.786,331.598,0.8383100000000001,586.198,329.622,0.842135,580.394,382.582,0.125505,0.0,0.0,0.0,541.276,333.505,0.855730999999999,529.507,384.572,0.865599,484.398,380.531,0.8293,570.667,433.467,0.774852,562.76,507.855,0.887961,592.126,558.854,0.708635999999999,539.299,435.422,0.761869,527.57,511.816,0.8171600000000001,541.311,580.398,0.664146,0.0,0.0,0.0,525.642,292.471,0.606405,0.0,0.0,0.0,541.252,294.398,0.778196999999999,0.08071506015477069,0.17361735566569844,0.9623757848535845,0.5050381251790792,-2.0649540405852815,1.7897297192967516
18,1,468.741,304.17,0.80893,505.941,331.576,0.843355,523.546,329.603,0.806222999999999,523.562,382.542,0.220534999999999,0.0,0.0,0.0,486.393,331.613,0.784632999999999,478.632,384.53,0.8944200000000001,439.33,372.74,0.840413,507.882,431.472,0.642736,478.522,505.956,0.745877999999999,472.615,572.552,0.569728,492.184,431.574,0.764980999999999,500.102,509.809,0.831496999999999,539.191,570.645,0.702216,0.0,0.0,0.0,474.584,298.249,0.783114,0.0,0.0,0.0,488.336,298.27,0.749972,0.08071506015477069,0.17361735566569844,0.9623757848535845,0.5050381251790792,-2.0649540405852815,1.7897297192967516
19,1,417.819,302.191,0.7076600000000001,455.054,321.753,0.853646,464.838,319.815,0.806087,460.837,372.744,0.12406,0.0,0.0,0.0,445.149,323.744,0.886235999999999,435.461,380.536,0.864818,398.203,368.902,0.858181,462.821,419.78,0.767157,458.886,482.476,0.814275,462.863,543.215,0.699368,433.518,423.63,0.719631999999999,411.936,482.458,0.821601999999999,413.949,558.839,0.695913,0.0,0.0,0.0,419.758,290.556,0.757841,0.0,0.0,0.0,435.461,290.407,0.873462,0.08071506015477069,0.17361735566569844,0.9623757848535845,0.5050381251790792,-2.0649540405852815,1.7897297192967516
20,1,368.753,304.1,0.833375,407.96,325.734,0.7571300000000001,415.849,323.752,0.786775,384.539,357.095,0.162263,353.266,366.866,0.298396,398.168,331.63,0.858876,398.099,382.48,0.900863,351.225,378.612,0.889791,409.989,417.831,0.695902999999999,398.191,478.527,0.762558,394.267,539.316,0.203344,386.499,419.736,0.684663,370.794,478.616,0.731348999999999,366.853,541.249,0.210622,0.0,0.0,0.0,368.877,294.401,0.829542999999999,0.0,0.0,0.0,386.503,292.475,0.809673,0.17984086539446467,0.21380444145935817,1.300168983792258,0.7554901835294339,-2.8113081365631443,1.7830539294574475
21,1,333.578,300.275,0.753644,366.881,319.829,0.786905,355.171,317.887,0.688693999999999,353.253,359.051,0.238083,333.562,368.794,0.259945,374.705,319.918,0.876243999999999,384.493,370.846,0.881938999999999,337.55,372.75,0.886390999999999,353.215,413.946,0.693502,357.07,478.507,0.489830999999999,351.132,539.234,0.10876000000000001,368.876,415.918,0.778474999999999,368.757,478.624,0.746207,366.845,547.109,0.204538,333.592,290.365,0.0758616,335.556,290.528,0.82957,0.0,0.0,0.0,353.085,290.428,0.871382,0.17984086539446467,0.21380444145935817,1.300168983792258,0.7554901835294339,-2.8113081365631443,1.7830539294574475
22,1,315.933,294.408,0.634647,347.223,317.9,0.850953,325.716,317.84,0.777795999999999,325.727,349.247,0.217036999999999,319.814,366.858,0.244248,364.91,319.772,0.887598999999999,380.5,366.886,0.92534,335.474,368.791,0.939732999999999,345.309,411.915,0.672435999999999,343.348,464.853,0.444640999999999,337.469,521.619,0.123385,366.795,413.797,0.782100999999999,366.785,472.662,0.671917,366.788,525.572,0.326639,313.983,288.421,0.105411999999999,319.799,290.452,0.730522,0.0,0.0,0.0,335.579,288.521,0.843372999999999,0.21233189940516786,0.17353025564521452,1.4714232231319015,0.766566832226007,-3.1134861765306816,1.7867824464104411
23,2,306.192,300.242,0.819742,337.51,319.778,0.913022,319.907,319.779,0.846094,317.849,353.174,0.197817,0.0,0.0,0.0,357.056,319.787,0.851885999999999,376.625,366.783,0.8622700000000001,335.572,366.948,0.898195,333.499,411.861,0.684304999999999,323.74,472.646,0.459076999999999,321.824,525.55,0.187732999999999,355.127,413.803,0.798821999999999,357.064,476.505,0.663674,360.97,529.466,0.291313,306.197,290.425,0.109563,310.057,290.543,0.813546,0.0,0.0,0.0,331.593,290.394,0.84423,0.21233189940516786,0.17353025564521452,1.4714232231319015,0.766566832226007,-3.1134861765306816,1.7867824464104411
