,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,roll,pitch,yaw,x,y,z
0,1,339.503,317.875,0.870099,370.804,337.565,0.75729,378.587,337.46,0.695056999999999,364.904,382.502,0.180619,335.442,382.508,0.272441,368.827,341.431,0.843430999999999,368.898,386.493,0.826156,333.574,384.584,0.836302,374.72,429.57,0.588307999999999,370.777,490.282,0.445662,370.795,543.169,0.111816,366.881,431.517,0.7545000000000001,353.144,492.18,0.574330999999999,353.105,545.139,0.159761,337.56,306.248,0.149572999999999,347.266,308.055,0.868532,0.0,0.0,0.0,366.74,306.186,0.921171,-0.2602885820165217,0.09183857056273835,1.718327909245192,0.5298465491063314,-3.0842086565898583,1.6840725481977463
1,1,333.565,317.828,0.9064989999999991,360.966,339.402,0.671034999999999,355.091,339.419,0.650625999999999,349.248,378.612,0.125796,0.0,0.0,0.0,362.97,339.473,0.8219200000000001,366.876,384.432,0.909017,325.715,388.382,0.810033999999999,351.21,429.598,0.533181,345.291,484.417,0.217668,0.0,0.0,0.0,353.204,431.57,0.725252999999999,347.225,492.197,0.354541,335.541,549.085,0.108005999999999,333.508,308.066,0.367365,337.455,306.218,0.972733,0.0,0.0,0.0,355.157,306.165,0.901582999999999,-0.2602885820165217,0.09183857056273835,1.718327909245192,0.5298465491063314,-3.0842086565898583,1.6840725481977463
2,1,335.456,317.846,0.941224,359.036,341.37,0.705098,353.098,339.481,0.718465,345.324,384.449,0.127336,317.893,384.487,0.171255,366.811,341.388,0.832681999999999,366.928,386.441,0.867672999999999,327.665,388.442,0.774706999999999,349.217,431.573,0.541273,343.32,490.261,0.245441,0.0,0.0,0.0,355.129,435.463,0.697137999999999,347.284,494.158,0.43526000000000004,339.431,552.971,0.144095,333.519,308.074,0.623686,337.536,308.048,0.954764,0.0,0.0,0.0,359.037,306.203,0.878571,-0.2623508487779608,0.051340301794552394,1.9202944296589377,0.5474313747172339,-3.0847301483729037,1.677334089060861
3,1,335.594,317.883,0.957813999999999,364.864,339.452,0.747331,357.064,339.413,0.678707,351.22,380.54,0.157870999999999,327.707,382.576,0.175684999999999,366.807,341.415,0.842418999999999,368.813,386.504,0.890407,335.439,390.342,0.848441,355.082,423.7,0.589092,360.965,476.55,0.370508,361.01,513.801,0.082775,360.971,429.477,0.724437,355.152,478.583,0.604146,355.083,537.3,0.182634,335.443,308.107,0.673339,339.484,308.106,0.9009800000000001,0.0,0.0,0.0,362.949,308.051,0.883861999999999,-0.2623508487779608,0.051340301794552394,1.9202944296589377,0.5474313747172339,-3.0847301483729037,1.677334089060861
4,1,339.422,317.814,0.903921,366.836,339.461,0.765428999999999,360.976,339.413,0.670065,353.084,378.599,0.141223,0.0,0.0,0.0,368.819,341.426,0.828237999999999,368.936,386.506,0.865147,333.575,388.394,0.879818,355.068,425.617,0.592156999999999,355.121,478.55,0.333507999999999,359.018,531.426,0.0697076,362.914,429.499,0.733951999999999,355.107,484.422,0.544752999999999,353.174,543.203,0.172268,337.487,308.063,0.50792,347.282,308.064,0.885085,0.0,0.0,0.0,366.808,308.091,0.898651,-0.2668413888756183,0.08650273543538387,1.8408169074642435,0.5243493886471795,-3.0504244745459066,1.6756907769023255
5,2,339.436,317.811,0.897482,366.919,339.439,0.773775,366.82,337.532,0.658706999999999,353.227,380.542,0.116145,0.0,0.0,0.0,368.785,343.311,0.833116,368.928,386.45,0.871189,335.465,388.399,0.876367,358.99,427.583,0.575334,360.99,478.564,0.335088,366.798,535.328,0.0724321,362.898,429.61,0.728239,353.192,484.374,0.532413,351.211,541.237,0.159814999999999,337.522,306.231,0.423859,347.282,308.073,0.883594,0.0,0.0,0.0,366.811,308.131,0.887505999999999,-0.2668413888756183,0.08650273543538387,1.8408169074642435,0.5243493886471795,-3.0504244745459066,1.6756907769023255
6,2,339.414,317.879,0.916404999999999,368.757,339.496,0.767085,366.912,337.551,0.661369,353.219,372.756,0.14273000000000002,331.582,378.587,0.1359,368.767,343.358,0.8411400000000001,368.927,388.384,0.8410900000000001,335.461,388.431,0.83742,362.922,427.531,0.576614,364.903,478.5,0.380173999999999,366.851,527.487,0.0730059,364.836,429.57,0.741896999999999,358.982,480.505,0.5331,353.144,539.255,0.167423,337.466,310.004,0.322436,345.318,308.118,0.869197999999999,0.0,0.0,0.0,366.749,308.135,0.854918,-0.2668413888756183,0.08650273543538387,1.8408169074642435,0.5243493886471795,-3.0504244745459066,1.6756907769023255
7,2,339.431,319.743,0.8795700000000001,368.779,339.457,0.759547,366.869,337.559,0.651293999999999,353.215,378.591,0.103725,0.0,0.0,0.0,368.85,341.413,0.845004,370.795,386.519,0.8516900000000001,335.496,386.472,0.870675,357.069,427.597,0.540609,359.005,480.507,0.262708999999999,362.922,533.387,0.0529479,362.917,431.461,0.719711,353.1,488.328,0.457995,351.177,545.131,0.135390999999999,337.562,306.236,0.090128199999999,345.285,310.009,0.832284999999999,0.0,0.0,0.0,362.955,310.015,0.820357999999999,-0.1570209066478654,0.10384535757340546,1.7769620566601432,0.5420059223436883,-3.0426039917387766,1.6712198749896428
8,2,337.578,319.716,0.810649,368.742,339.429,0.750404,364.919,337.541,0.666903999999999,353.239,380.523,0.133655,333.53,380.596,0.132569,368.904,341.39,0.848492999999999,370.824,386.519,0.844111,337.402,390.345,0.848297,357.045,423.679,0.592762,359.012,478.588,0.3703,359.011,533.38,0.068189199999999,366.784,429.464,0.770107,357.09,484.391,0.539851,353.163,543.184,0.153958999999999,0.0,0.0,0.0,343.374,308.134,0.785991999999999,0.0,0.0,0.0,360.985,310.053,0.785167,-0.1570209066478654,0.10384535757340546,1.7769620566601432,0.5420059223436883,-3.0426039917387766,1.6712198749896428
9,2,339.417,317.836,0.771693,368.814,339.469,0.776741999999999,370.752,337.544,0.660050999999999,355.176,380.594,0.156638,333.534,382.53,0.163789,368.754,343.347,0.836974,368.881,388.44,0.868478,333.555,390.358,0.845113999999999,364.866,429.56,0.593851999999999,364.831,482.487,0.370604,364.915,529.455,0.0838004,364.889,431.558,0.748084,353.213,488.343,0.534930999999999,353.13,541.245,0.164556999999999,0.0,0.0,0.0,343.359,308.082,0.7721500000000001,0.0,0.0,0.0,359.03,308.149,0.794864999999999,-0.24606790879868992,0.10152649713205784,1.7513397019707369,0.519406252610875,-3.0458123386392035,1.6739051281817205
