,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,roll,pitch,yaw,x,y,z
84,1,99.4,298.29,0.604395,1258.2,335.571,0.724908,1279.86,327.64,0.343136999999999,0.0,0.0,0.0,0.0,0.0,0.0,1219.12,351.158,0.742267,1228.95,458.888,0.830703,1152.43,468.701,0.887647,1260.21,509.921,0.485127,1242.52,633.305,0.722136,1260.19,715.662,0.21012000000000003,1221.04,509.884,0.561018999999999,1168.06,621.542,0.816584,1222.96,715.65,0.230296,0.0,0.0,0.0,1201.43,288.509,0.669926999999999,0.0,0.0,0.0,1221.03,288.54,0.657755,0.1639900172857071,-0.09187423923457101,-1.4612946432038267,-1.2113064139837204,0.6430688100492384,1.817194187312038
85,1,0.0,0.0,0.0,1199.49,347.219,0.8494,1244.58,343.34,0.800939,1258.22,439.325,0.685198,0.0,0.0,0.0,1154.45,351.106,0.820071,1158.32,445.264,0.846467,1107.39,447.195,0.893888999999999,1221.03,507.94,0.637197,1226.85,619.515,0.764898,1246.54,715.65,0.351671,1160.33,507.954,0.608642,1132.84,603.943,0.778782,1093.66,697.94,0.766095,0.0,0.0,0.0,1144.64,290.424,0.159821,1199.59,284.549,0.31834,1154.44,288.469,0.870653999999999,0.3540793763520406,-0.22949100684053642,-0.005095819585793462,-1.2867775932491332,0.6181115874578186,1.794691367746216
86,1,0.0,0.0,0.0,1156.41,353.106,0.854594,1205.4,351.18,0.817180999999999,1215.18,439.374,0.886577,1181.83,441.334,0.135327,1107.37,355.137,0.802453,1107.37,445.193,0.848487999999999,1074.18,445.281,0.7734700000000001,1179.9,509.832,0.664899,1187.71,617.635,0.742158,1219.09,715.617,0.460553,1117.2,509.854,0.610364999999999,1095.66,605.918,0.727576,1076.05,697.973,0.725409,0.0,0.0,0.0,0.0,0.0,0.0,1166.13,288.57,0.6797700000000001,1119.14,298.267,0.818886,0.3540793763520406,-0.22949100684053642,-0.005095819585793462,-1.2867775932491332,0.6181115874578186,1.794691367746216
87,1,0.0,0.0,0.0,1156.43,353.107,0.8483100000000001,1207.31,351.204,0.820990999999999,1215.18,441.258,0.87968,1181.86,445.147,0.095267999999999,1107.4,355.132,0.797997,1107.39,445.199,0.842048999999999,1076.03,445.269,0.759184,1179.89,509.849,0.661059,1187.72,617.681,0.739599,1219.11,715.62,0.458402,1117.21,509.856,0.611752,1095.67,605.855,0.738459,1076.07,697.94,0.737151999999999,0.0,0.0,0.0,0.0,0.0,0.0,1166.14,288.566,0.670651999999999,1119.15,298.281,0.813801,0.3540793763520406,-0.22949100684053642,-0.005095819585793462,-1.2867775932491332,0.6181115874578186,1.794691367746216
88,1,0.0,0.0,0.0,1099.59,345.275,0.846665999999999,1148.58,341.389,0.835958,1164.19,427.605,0.840445,0.0,0.0,0.0,1048.62,349.221,0.798491,1038.8,425.615,0.796675999999999,1013.43,431.475,0.691005,1123.06,480.483,0.660528,1103.42,576.516,0.775292,1109.35,684.298,0.701932999999999,1072.19,482.451,0.635918,1074.05,588.182,0.802153999999999,1074.16,694.007,0.777903999999999,0.0,0.0,0.0,0.0,0.0,0.0,1113.3,290.394,0.877024999999999,1068.19,294.337,0.872641,0.3540793763520406,-0.22949100684053642,-0.005095819585793462,-1.2867775932491332,0.6181115874578186,1.794691367746216
89,1,0.0,0.0,0.0,1076.03,343.313,0.853726,1123.07,341.43,0.807908,1134.91,425.616,0.806685,1119.15,417.823,0.141346,1029.02,345.328,0.791171,1013.42,417.854,0.823801999999999,993.687,417.844,0.534517999999999,1099.57,478.52,0.665296999999999,1070.12,574.557,0.664171,1042.76,650.971,0.719356,1046.65,478.5,0.649088,1064.27,576.522,0.658704,1074.17,695.919,0.71294,0.0,0.0,0.0,0.0,0.0,0.0,1099.55,296.308,0.7486700000000001,1052.58,298.287,0.811855999999999,0.27524884292291674,-0.13361959830440728,0.7695892440044529,-1.0335986589336776,0.658022578185413,1.825701956870882
90,1,0.0,0.0,0.0,1066.23,349.248,0.850178,1111.31,351.124,0.836841,1121.16,427.583,0.850559,1103.43,419.757,0.324206,1019.27,349.253,0.815493999999999,1009.36,417.779,0.828656,993.688,423.697,0.386057,1079.97,478.507,0.713069,1048.66,570.645,0.753948,1027.19,639.216,0.722244999999999,1029.06,476.545,0.689453,1042.77,572.541,0.80264,1072.13,682.251,0.8053100000000001,0.0,0.0,0.0,0.0,0.0,0.0,1085.9,300.204,0.871945,1042.77,302.185,0.866363,0.27524884292291674,-0.13361959830440728,0.7695892440044529,-1.0335986589336776,0.658022578185413,1.825701956870882
91,1,0.0,0.0,0.0,1058.52,339.427,0.895824,1105.41,341.415,0.873562,1113.28,417.775,0.859594,1101.47,419.743,0.145759,1015.33,339.396,0.838187999999999,999.7,413.866,0.82413,982.012,419.746,0.332078999999999,1074.04,464.822,0.740996,1054.5,554.881,0.810604,1031.03,637.244,0.668918,1023.16,462.818,0.712158,1007.51,545.149,0.823109,1032.99,641.141,0.595337,0.0,0.0,0.0,0.0,0.0,0.0,1083.88,292.47,0.806913,1040.84,296.322,0.777158999999999,0.27524884292291674,-0.13361959830440728,0.7695892440044529,-1.0335986589336776,0.658022578185413,1.825701956870882
92,1,0.0,0.0,0.0,1058.5,339.423,0.897988999999999,1105.41,341.415,0.87446,1113.3,417.797,0.862236,1101.48,419.728,0.130727999999999,1015.3,339.398,0.841638999999999,999.684,413.887,0.828052999999999,982.0,417.849,0.307938999999999,1074.01,464.861,0.735289,1054.49,554.895,0.813897,1031.03,637.219,0.668532,1023.14,462.853,0.708531999999999,1007.5,545.144,0.821467,1032.98,641.112,0.586125999999999,0.0,0.0,0.0,0.0,0.0,0.0,1083.88,292.458,0.821321,1040.82,296.302,0.75987,0.27524884292291674,-0.13361959830440728,0.7695892440044529,-1.0335986589336776,0.658022578185413,1.825701956870882
93,1,0.0,0.0,0.0,1054.47,337.41,0.912575999999999,1097.59,339.391,0.8441000000000001,1105.43,411.954,0.9325469999999991,1078.04,409.942,0.361027,1009.38,335.53,0.889388,995.659,400.191,0.900494999999999,989.869,417.797,0.313486999999999,1062.39,464.849,0.725996,1042.77,554.863,0.920437,1029.04,643.076,0.783005,1011.42,462.793,0.746502999999999,999.708,545.175,0.8073600000000001,991.81,635.28,0.861835999999999,0.0,0.0,0.0,0.0,0.0,0.0,1074.13,292.484,0.885502,1034.89,290.482,0.824191999999999,-0.20583597153924343,-0.09017237890948188,0.7873921104989915,-0.57317578437537,0.7682675860697907,1.846670480111293
94,1,0.0,0.0,0.0,1054.47,337.406,0.914083,1097.59,337.576,0.844766999999999,1105.43,411.953,0.933770999999999,1078.04,409.952,0.356730999999999,1009.38,335.526,0.890622999999999,995.662,400.17,0.902876999999999,989.857,417.809,0.342912,1062.38,464.846,0.728931,1042.76,554.872,0.921886,1029.05,645.021,0.781833999999999,1011.42,462.795,0.746617,999.705,545.166,0.809690999999999,991.825,635.279,0.864173,0.0,0.0,0.0,0.0,0.0,0.0,1074.12,292.476,0.888037,1034.88,290.476,0.809375,-0.20583597153924343,-0.09017237890948188,0.7873921104989915,-0.57317578437537,0.7682675860697907,1.846670480111293
95,1,0.0,0.0,0.0,1038.8,337.473,0.912401999999999,1081.9,339.475,0.834484999999999,1087.91,413.771,0.913859,1068.23,415.816,0.106031,993.754,335.567,0.910118,977.987,400.201,0.8863200000000001,991.802,425.597,0.305345,1054.45,462.851,0.730729,1040.7,554.843,0.871193,1027.11,639.214,0.839646,1001.61,460.824,0.712563,999.645,549.087,0.806704,995.663,637.264,0.8656469999999991,0.0,0.0,0.0,0.0,0.0,0.0,1068.22,296.344,0.869593,1025.17,290.548,0.758042,-0.20583597153924343,-0.09017237890948188,0.7873921104989915,-0.57317578437537,0.7682675860697907,1.846670480111293
96,1,0.0,0.0,0.0,1038.85,337.474,0.926280999999999,1083.87,339.497,0.843949,1089.7,413.822,0.912972,1070.15,415.837,0.14054,993.781,335.55,0.913845999999999,978.018,400.143,0.902785,989.863,427.608,0.349956,1054.45,462.838,0.719617,1040.69,554.847,0.855842999999999,1027.11,641.149,0.820209,1001.6,458.962,0.708726,999.625,549.037,0.797563999999999,995.691,637.261,0.865262,0.0,0.0,0.0,0.0,0.0,0.0,1068.24,294.415,0.873664,1025.19,290.513,0.674841,-0.20583597153924343,-0.09017237890948188,0.7873921104989915,-0.57317578437537,0.7682675860697907,1.846670480111293
97,2,0.0,0.0,0.0,1027.09,335.587,0.934437,1072.16,339.402,0.888025,1076.09,413.841,0.915082,1072.12,413.881,0.190772,983.95,335.432,0.854688,964.414,400.121,0.939881,984.031,419.766,0.431646,1042.76,460.891,0.761151999999999,1031.04,549.056,0.807124,1027.15,639.192,0.820178,993.861,458.889,0.744602,995.74,545.167,0.829279,995.686,637.282,0.848445999999999,0.0,0.0,0.0,0.0,0.0,0.0,1058.44,294.35,0.944604999999999,1019.24,290.387,0.687091999999999,0.2682069405924587,-0.061072570107340816,1.1689165968286526,-0.0417926957742505,0.6214810663576192,1.8077904986265734
98,2,0.0,0.0,0.0,1027.1,335.585,0.934592,1072.18,339.401,0.894907,1076.08,413.841,0.918048,1072.05,413.9,0.203139,983.957,335.431,0.854197,964.418,400.123,0.944623,985.929,421.683,0.432346,1042.76,460.893,0.759668,1032.93,549.069,0.8043600000000001,1027.14,639.21,0.822125999999999,993.862,458.904,0.7433700000000001,995.749,545.155,0.827388,995.689,639.164,0.846984,0.0,0.0,0.0,0.0,0.0,0.0,1058.44,294.346,0.946681,1019.24,290.389,0.690279,0.2682069405924587,-0.061072570107340816,1.1689165968286526,-0.0417926957742505,0.6214810663576192,1.8077904986265734
99,2,0.0,0.0,0.0,1025.1,337.412,0.952291999999999,1068.22,339.431,0.851815,1074.1,413.803,0.945012,1060.39,413.873,0.0602249,980.096,335.491,0.905165,962.498,400.153,0.959724999999999,985.984,419.728,0.504375,1042.68,460.904,0.768941,1030.98,549.072,0.80049,1027.13,639.17,0.827463,993.767,458.941,0.76526,995.726,547.079,0.832423999999999,995.705,639.205,0.832089,0.0,0.0,0.0,0.0,0.0,0.0,1054.53,292.438,0.8943200000000001,1013.42,290.365,0.552123,0.2682069405924587,-0.061072570107340816,1.1689165968286526,-0.0417926957742505,0.6214810663576192,1.8077904986265734
100,2,0.0,0.0,0.0,1025.1,337.407,0.950762,1068.21,339.422,0.849355,1074.11,413.793,0.93952,1068.22,406.079,0.0568525,980.105,335.488,0.902575999999999,962.499,400.151,0.961498,985.971,417.856,0.508617,1042.69,460.903,0.768345,1030.99,549.056,0.801099,1027.12,639.147,0.830947999999999,993.772,458.945,0.763471999999999,995.724,547.089,0.834248,995.704,639.211,0.829866,0.0,0.0,0.0,0.0,0.0,0.0,1054.54,292.43,0.894714,1013.43,288.582,0.546545,0.2682069405924587,-0.061072570107340816,1.1689165968286526,-0.0417926957742505,0.6214810663576192,1.8077904986265734
101,2,0.0,0.0,0.0,1025.02,337.402,0.943259,1064.31,337.571,0.848020999999999,1074.07,413.77,0.939488,1062.34,421.703,0.059015099999999,980.065,335.522,0.906543999999999,964.312,400.225,0.936782999999999,987.925,417.841,0.422193999999999,1040.85,460.865,0.7583000000000001,1030.97,550.97,0.803875999999999,1027.09,639.175,0.848962,993.794,458.915,0.766913,995.74,545.169,0.831002999999999,995.671,637.28,0.853627999999999,0.0,0.0,0.0,0.0,0.0,0.0,1052.56,292.407,0.896725999999999,1011.51,290.389,0.594499,0.2693387496375182,-0.03945490854668246,1.2148639377146526,0.486938695934184,0.6173162091911505,1.8002620214341347
102,2,0.0,0.0,0.0,1025.03,337.405,0.945021,1064.32,337.573,0.847436,1074.07,413.773,0.94193,0.0,0.0,0.0,980.067,335.528,0.908148,964.317,400.225,0.938295,987.932,417.831,0.430884999999999,1040.86,460.874,0.760797,1030.97,550.97,0.803713,1027.09,639.166,0.849482,993.793,458.919,0.765211,995.743,545.172,0.8325400000000001,995.668,637.273,0.858134,0.0,0.0,0.0,0.0,0.0,0.0,1052.56,292.41,0.894119,1011.51,290.385,0.613351,0.2693387496375182,-0.03945490854668246,1.2148639377146526,0.486938695934184,0.6173162091911505,1.8002620214341347
